id_appel,client_id,agent_id,date_appel,duree,motif,résolution,client_question,agent_response,client_responses
2019021119474044,7430934.0,103636.0,2023-05-31 00:00:00,579.0,Consultation du nombre d’actions,Résolu,"Salut, j'aimerais savoir combien d'actions j'ai","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","SHEPPARD, SETH, 49833663185"
227492,7178193.0,300176.0,2022-05-19 14:07:26,309.0,Consultation du nombre d’actions,Résolu,"Bonjour, je voudrais savoir combien d'actions je possède.","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Omar, Rachid, 01053011482"
2019021119472070,4704465.0,753664.0,2023-11-05 00:00:00,11.0,Consultation du nombre d’actions,Non Résolu,"Bonjour Monsieur, je voudrais savoir combien d’actions je détenais sur mon compte. Merci","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","THOMAS, ASHLEY, 55857141861"
2019021119474179,2196436.0,973061.0,2023-08-27 00:00:00,169.0,Consultation du nombre d’actions,Non Résolu,"Bonjour, Je voudrais connaitre le nombre d’actions que j’ai dans ma carte","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","VAUGHAN, TANYA, 26533664730"
2019021119476506,5289748.0,180532.0,2023-09-06 00:00:00,230.0,Consultation du nombre d’actions,Non Résolu,"salut, est ce que je peux connaitre le nombre d’actions que je possède","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Dale Williams, 53034294612"
2019021119475280,6142615.0,930523.0,2023-10-21 00:00:00,199.0,Consultation du nombre d’actions,Non Résolu,bonjour je voudrais avoir le nombre d actions pour mon compte,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","LOWE, AMANDA, 49058425292"
2019021119474128,2600353.0,439502.0,2023-03-17 00:00:00,304.0,Consultation du nombre d’actions,Non Résolu,"Bonsoir, je souhaiterais savoir le nombre d’actions que j’ai sous mon nom et de ma femme","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","HALL, CHRISTOPHER, 47476986615"
2019021119472428,6692169.0,214450.0,2023-12-14 00:00:00,34.0,Consultation du nombre d’actions,Non Résolu,"Bonjour, je voudrais connaitre les dernières transactions que j'ai faites sur mon compte","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","EVANS, ANDREW, 35519473364"
2019021119473014,6538075.0,927257.0,2023-05-19 00:00:00,583.0,Consultation du nombre d’actions,Non Résolu,Bonjour<br>Est-ce que vous pouvez me dire le nombre d'actions que j'ai ?<br>Merci !,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","TATE, CRYSTAL, 28707029207"
2019021119473589,5247418.0,197124.0,2023-11-14 00:00:00,377.0,Consultation du nombre d’actions,Non Résolu,"Bonjour, cher agent, je me demande combien d'actions je possède actuellement dans mon portefeuille ? Merci !","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","HENRY, AIMEE, 47432420357"
2019021119472528,8759703.0,244775.0,2023-06-08 00:00:00,579.0,Consultation du nombre d’actions,Non Résolu,"Bonjour, cher agent, je me demande combien d'actions je possède actuellement dans mon portefeuille ? Merci !","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","BRIGGS, CRYSTAL, 28063414333"
2019021119474771,6946667.0,867323.0,2023-03-26 00:00:00,273.0,Consultation du nombre d’actions,Résolu,"Bonjour, je suis un client d'investissement et je voudrais savoir quel est le nombre d'actions que j'ai","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","VASQUEZ, SUSAN, 57597885168"
2019021119471328,2754998.0,867849.0,2023-07-10 00:00:00,455.0,Consultation du nombre d’actions,Résolu,bonjour madam je voudrais savoir le nombre d actions que je possede aujourd hui merci,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","SHEPARD, JOSHUA, 19520435874"
2019021119475524,5725940.0,479037.0,2023-01-14 00:00:00,90.0,Consultation du nombre d’actions,Non Résolu,bonjour je suis rathér content de pouvoir vous contacter pour avoir un aperçu des dernières transactions.,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","WILLIAMS, GABRIEL, 58483525688"
2019021119475488,2039489.0,810819.0,2023-09-24 00:00:00,384.0,Consultation du nombre d’actions,Résolu,bonjour je voudrais un bilan detaillé de mes actions d'une société,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","RODRIGUEZ, ISAIAH, 12241083695"
2019021119472665,9704638.0,973009.0,2023-08-21 00:00:00,429.0,Consultation du nombre d’actions,Résolu,"Bonjour, Je voudrais connaitre le nombre d’actions que j’ai dans ma carte","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","MURRAY, WILLIAM, 42178720786"
2019021119472253,4309085.0,108778.0,2023-02-08 00:00:00,10.0,Consultation du nombre d’actions,Résolu,"bonjour , quels sont les nombres d’actions que je possède ?","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","DRAKE, RANDY, 63971622785"
13824308,88998292.0,111432.0,2021-05-10 16:27:04,22.0,Consultation du nombre d’actions,Résolu,Bonjour madame j'aurais l'interet de savoir le nombre d'actions que j'ai dans ma carte bancaire,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","GEORGE, MASON, 18509543162"
2019021119474841,7107350.0,709705.0,2023-09-30 00:00:00,141.0,Consultation du nombre d’actions,Résolu,bonjour comment recuperer mes actions,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","ANTHONY, AMANDA, 39993423064"
2019021119474131,5006274.0,889699.0,2023-07-10 00:00:00,201.0,Consultation du nombre d’actions,Résolu,"bonsoir, je suis ici pour connaitre le nombre d'actions que j'ai de ma société","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","LITTLE, DEBRA, 71392210010"
2019021119476443,9691838.0,679987.0,2023-05-22 00:00:00,369.0,Consultation du nombre d’actions,Résolu,"Bonjour, quelle est la valeur de mes actions chez caisse d'epargne ?","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Elaine Long, 75898686896"
2019021119472031,8444003.0,241421.0,2023-01-22 00:00:00,129.0,Consultation du nombre d’actions,Résolu,"Bonjour cher agent, j'aimerais savoir combien je dois investir pour obtenir 50 actions et merci","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","BAILEY, JUSTIN, 56167248738"
2019021119475216,9005693.0,408749.0,2023-08-03 00:00:00,397.0,Consultation du nombre d’actions,Résolu,"bonjour ça c est bon , c est que je viens de venir de joindre une agence et j ai été émerveillé de voir qu il y a 200000 actions en circulation , mais aujourd hui je vois que mon portef","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","FREEMAN, JOHN, 90761600059"
2019021119471180,9445575.0,978383.0,2023-01-08 00:00:00,30.0,Consultation du nombre d’actions,Non Résolu,Je voudrais aller chercher mes actions,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","BROWN, KAREN, 23972208264"
2019021119472828,8624634.0,496505.0,2023-07-28 00:00:00,338.0,Consultation du nombre d’actions,Non Résolu,Je souhaite connaitre le nombre d'actions que je possède dans mon compte,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","BROWN, DAVID, 44202917273"
1870221,2029441.0,808328.0,2021-11-24 16:46:39,121.0,Consultation du nombre d’actions,Résolu,Bonjour. Pouvez-vous me dire combien d'actions je possède ?,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Nom, Prenom, 88820609441"
14152,10763043.0,107722.0,2022-12-04 10:18:55,425.0,Consultation du nombre d’actions,Résolu,Quel est le nombre d\'actions que je possède ?,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Hayet, Oussama, 41000110101"
2019021119476778,2519556.0,418056.0,2023-05-24 00:00:00,408.0,Consultation du nombre d’actions,Non Résolu,bonjour je voudrais avoir le nombre d actions pour mon compte,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Mitchell Vazquez, 60792322984"
1454084,22452222.0,620205.0,2022-12-19 15:23:01,151.0,Consultation du nombre d’actions,Résolu,"bonjour madame, je souhaite avoir la consultation de mon nombre d’actions, merci","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Mohamed, Aymen, 21505306419"
2019021119471663,5297966.0,555725.0,2023-11-20 00:00:00,299.0,Consultation du nombre d’actions,Non Résolu,Bien bonjour. J'aurais besoin de connaitre le nombre de actions chez BNP paribas,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","ALVAREZ, MICHAEL, 15100473019"
2019021119472052,5011451.0,680336.0,2023-09-28 00:00:00,456.0,Consultation du nombre d’actions,Non Résolu,"bonjour, je voudrais savoir combien d’actions je possède","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","ELLISON, LORRAINE, 02149557210"
2019021119474743,1572062.0,268575.0,2023-06-26 00:00:00,391.0,Consultation du nombre d’actions,Non Résolu,Je voudrais connaitre le nombre d\'actions que j\'ai auprès de la banque,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","SINGH, PAMELA, 16104712505"
2019021119474470,8081328.0,593279.0,2023-08-02 00:00:00,443.0,Consultation du nombre d’actions,Résolu,"Salut, je voulais savoir combien de actions y a dans ma prime?","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","GAINES, ROBIN, 17503007100"
2019021119474841,7107350.0,709705.0,2023-09-30 00:00:00,141.0,Consultation du nombre d’actions,Résolu,bonjour comment recuperer mes actions,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","FOX, ALEXANDER, 55216566256"
75697666,46819281.0,133179.0,2020-01-14 05:22:53,330.0,Consultation du nombre d’actions,Non Résolu,"Bonjour, je voudrais savoir mon nombre d’actions pour le compte numéro 32587409738","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Noubar, Alice, 32587409738"
2019021119474007,9198275.0,959411.0,2023-02-25 00:00:00,588.0,Consultation du nombre d’actions,Résolu,bonjour c'est philippe j'aimerais savoir combien d'actions j'ai acheter latelier l'indice a tellement chute j'ai acheter ma part du bon cote mais c'est en baisse depuis un moment je veux,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","OCONNOR, JACOB, 58876753565"
2019021119474998,5894757.0,930900.0,2023-06-30 00:00:00,76.0,Consultation du nombre d’actions,Non Résolu,bonjour c'est philippe j'aimerais savoir combien d'actions j'ai acheter latelier l'indice a tellement chute j'ai acheter ma part du bon cote mais c'est en baisse depuis un moment je veux,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","GONZALEZ, DAKOTA, 41015725347"
2019021119471750,3528426.0,289017.0,2023-06-20 00:00:00,569.0,Consultation du nombre d’actions,Résolu,"Bonjour, je suis un client d'investissement et je voudrais savoir quel est le nombre d'actions que j'ai","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","GARCIA, CHERYL, 90816407848"
2019021119472675,8080529.0,991287.0,2023-03-19 00:00:00,291.0,Consultation du nombre d’actions,Non Résolu,Quel est le nombre d'actions que je possède dans mon compte,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","BROWN, SUSAN, 04149908723"
3566595,40404391.0,439053.0,2022-10-01 22:37:12,247.0,Consultation du nombre d’actions,Non Résolu,"Bonjour, je voudrais savoir combien d’actions je possède aujourd’hui ?","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","BROOKS, ANNA, 78705596922"
2019021119477003,5754287.0,569348.0,2023-12-19 00:00:00,304.0,Consultation du nombre d’actions,Résolu,"Bonjour, Je voudrais connaitre le nombre d’actions que j’ai dans ma carte","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Virginia Pitts, 92189666460"
2019021119476417,7486508.0,680973.0,2023-04-26 00:00:00,440.0,Consultation du nombre d’actions,Résolu,"Salut, j'aimerais savoir combien d'actions j'ai","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Lori Stephenson, 19850333854"
2019021119475922,1073202.0,146409.0,2023-03-04 00:00:00,109.0,Consultation du nombre d’actions,Non Résolu,bonjour saviez vous quand je retire ma carte j ai 2 actions de plus pour mon compte a coutez,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","GRIFFITH, ANTHONY, 64725835239"
2019021119473887,2960524.0,209070.0,2023-08-16 00:00:00,599.0,Consultation du nombre d’actions,Résolu,Comment ca marche pour le nombre d'actions,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","STEIN, ANTHONY, 23099966855"
2019021119476290,5389853.0,484768.0,2023-11-14 00:00:00,147.0,Consultation du nombre d’actions,Résolu,merci de m'indiquer le nombre d'actions que je possède dans ma société,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Jordan Hogan, 13253298787"
85343777,44023112.0,138162.0,2018-05-25 17:45:27,320.0,Consultation du nombre d’actions,Résolu,bonjour je voudrais savoir combien j'ai acheté d'actions,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Bargoumi Mehdi, 89010000161"
2019021119473421,4998511.0,624432.0,2023-07-30 00:00:00,193.0,Consultation du nombre d’actions,Résolu,"Bonjour Monsieur, je voudrais savoir combien d’actions je détenais sur mon compte. Merci","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","CONNER, BENJAMIN, 68923878587"
2019021119476789,4093744.0,187761.0,2023-04-23 00:00:00,405.0,Consultation du nombre d’actions,Non Résolu,"Bonjour, je voudrais savoir mon nombre d’actions pour le compte numéro 32587409738","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Crystal Wiggins, 32714610495"
2019021119475571,5801399.0,715207.0,2023-01-30 00:00:00,453.0,Consultation du nombre d’actions,Non Résolu,Je voudrais s'il vous plait connaître le nombre d'actions possédées par le compte 60713847,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","DENNIS, ROBERT, 85359028009"
2019021119470663,8919564.0,981719.0,2023-10-12 00:00:00,255.0,Consultation du nombre d’actions,Non Résolu,"Bonsoir, je souhaiterais savoir le nombre d’actions que j’ai sous mon nom et de ma femme","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","ALLEN, HEATHER, 21221226420"
2019021119473368,6556083.0,701854.0,2023-12-06 00:00:00,231.0,Consultation du nombre d’actions,Non Résolu,"Bonjour, quelle est la valeur de mes actions chez caisse d'epargne ?","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","SMITH, JAMES, 45250728533"
2019021119475972,6663024.0,666543.0,2023-02-18 00:00:00,528.0,Consultation du nombre d’actions,Résolu,"Bonjour, je voudrais savoir mon le nombre d'actions à la bourse","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","FRANCIS, TREVOR, 76649849334"
2019021119471287,6576709.0,494704.0,2023-01-04 00:00:00,129.0,Consultation du nombre d’actions,Résolu,Quel est le nombre d'actions que je possède dans mon compte,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","DAVIS, JAMES, 76253292177"
2019021119474640,9193438.0,414262.0,2023-03-11 00:00:00,29.0,Consultation du nombre d’actions,Non Résolu,Comment fais je pour connaitre le nombre d'actions que je possède,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","WELCH, SAMUEL, 31413178839"
2019021119476442,6270849.0,643821.0,2023-10-31 00:00:00,463.0,Consultation du nombre d’actions,Résolu,"bonjour, je voudrais savoir comment j'ai des actions avec mon nom","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Brenda Michael, 34794845638"
2019021119474548,1170436.0,860730.0,2023-10-25 00:00:00,265.0,Consultation du nombre d’actions,Non Résolu,"Bonjour, je voudrais s'il vous plaît savoir combien d’actions je possède. Merci","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","LOPEZ, ASHLEE, 70529887089"
2019021119475505,1341911.0,928889.0,2023-06-25 00:00:00,330.0,Consultation du nombre d’actions,Résolu,Je voudrais connaitre le nombre d'actions,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","MEYER, JENNA, 10770008723"
2019021119472562,3855055.0,466370.0,2023-10-03 00:00:00,48.0,Consultation du nombre d’actions,Non Résolu,"Bonjour, je voudrais savoir le nombre de actions que j'ai achetees avec le compte 14089376","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","MYERS, ANDREW, 74503617609"
2019021119475226,3552778.0,926350.0,2023-12-22 00:00:00,48.0,Consultation du nombre d’actions,Non Résolu,"Bonjour, peut-on m'aide à consulter le nombre d'actions que je possède par exemple 20005153","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","NORRIS, JESSE, 71223618985"
2019021119471565,5598095.0,211033.0,2023-08-12 00:00:00,233.0,Consultation du nombre d’actions,Résolu,Bonjour. Je voudrais s'il vous plait la somme de mes actions,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","BURKE, ANNA, 80440101526"
10388386,52010103.0,231879.0,2016-09-01 10:53:38,182.0,Consultation du nombre d’actions,Résolu,"bonjour, je voulais savoir combien d’actions je possède","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Mohammed, Aziz, 34501001247"
2019021119470885,3475506.0,837008.0,2023-08-21 00:00:00,513.0,Consultation du nombre d’actions,Non Résolu,"bonjour madame, je souhaite avoir la consultation de mon nombre d’actions, merci","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","MILLER, JEFFREY, 23903863036"
2019021119475219,3482615.0,727426.0,2023-07-04 00:00:00,561.0,Consultation du nombre d’actions,Résolu,"Bonjour, je voudrais une explication pour le nombre de mes actions","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","CUEVAS, LAURA, 29396648285"
13824308,88998292.0,111432.0,2021-05-10 16:27:04,22.0,Consultation du nombre d’actions,Résolu,Bonjour madame j'aurais l'interet de savoir le nombre d'actions que j'ai dans ma carte bancaire,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","WILLIAMS, NICHOLE, 25444238409"
2019021119477189,4820416.0,544342.0,2023-05-15 00:00:00,34.0,Consultation du nombre d’actions,Non Résolu,Je voudrais savoir le nombre d\'actions que j\'ai,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Renee Lane, 25578451653"
2019021119476276,5744110.0,781838.0,2023-01-17 00:00:00,43.0,Consultation du nombre d’actions,Non Résolu,je voudrais savoir le nombre d´actions que j´ai,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Tanya Allen, 43492353641"
2019021119474092,9303547.0,572058.0,2023-07-14 00:00:00,458.0,Consultation du nombre d’actions,Non Résolu,Je souhaite connaitre le nombre d'actions que je possède dans mon compte,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","SMITH, LISA, 91721892225"
2019021119476785,2543691.0,345739.0,2023-09-06 00:00:00,64.0,Consultation du nombre d’actions,Non Résolu,bonjour madam je voudrais savoir le nombre d actions que je possede aujourd hui merci,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","David Baker, 44207035520"
2019021119475741,5467951.0,326192.0,2023-08-08 00:00:00,356.0,Consultation du nombre d’actions,Résolu,Quel est le nombre d'actions que je possède dans mon compte,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","CLARK, HANNAH, 03336548655"
2019021119473882,9355898.0,694550.0,2023-04-10 00:00:00,226.0,Consultation du nombre d’actions,Non Résolu,"bonjour, je voudrais savoir le nombre d’actions que j’ai","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","BELL, CHRISTOPHER, 04708269939"
2019021119474362,3532943.0,528754.0,2023-06-10 00:00:00,365.0,Consultation du nombre d’actions,Résolu,"Bonjour, je souhaite connaitre le nombre d'actions que j'ai aujourd'hui. Merci.","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","HOWELL, DAN, 64640966946"
2019021119472678,9836368.0,762974.0,2023-04-20 00:00:00,507.0,Consultation du nombre d’actions,Non Résolu,"Bonjour, je voudrais savoir le nombre d\'actions que j\'ai investies","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","GRAY, DAVID, 37197779589"
96209497,12220323.0,200635.0,2021-05-07 10:52:36,455.0,Consultation du nombre d’actions,Résolu,"Bonjour, je voudrais savoir mon le nombre d'actions à la bourse","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Mohamed, Mehdi, 51905340159"
2019021119475824,4909096.0,399934.0,2023-03-09 00:00:00,18.0,Consultation du nombre d’actions,Résolu,"Bonsoir, je souhaiterais savoir le nombre d’actions que j’ai sous mon nom et de ma femme","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","JONES, JUDY, 54500137227"
2019021119471036,6344098.0,657514.0,2023-08-28 00:00:00,34.0,Consultation du nombre d’actions,Non Résolu,"Bonjour, je voulais savoir combien d’actions je possède aujourd’hui","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","LANE, KEVIN, 96725402023"
2019021119476051,6150109.0,541728.0,2023-05-26 00:00:00,458.0,Consultation du nombre d’actions,Non Résolu,"Bonjour, je voudrais connaitre les dernières transactions que j'ai faites sur mon compte","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Lisa Wright, 63210423442"
2019021119470692,4665996.0,951173.0,2023-10-05 00:00:00,221.0,Consultation du nombre d’actions,Résolu,Puis-je avoir les nombres d'actions?,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","BELL, MICHAEL, 19360371816"
2019021119471592,9633699.0,859566.0,2023-01-18 00:00:00,2.0,Consultation du nombre d’actions,Résolu,"salut bonjour , j'ai besoin de connaitre le nombre d'actions que je possède","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","BRANCH, CHRISTINE, 20120104409"
2019021119471102,5666535.0,447794.0,2023-12-19 00:00:00,59.0,Consultation du nombre d’actions,Résolu,Comment ca marche pour le nombre d'actions,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","CARPENTER, ZACHARY, 69721448681"
2019021119472601,2743844.0,647308.0,2023-03-10 00:00:00,538.0,Consultation du nombre d’actions,Non Résolu,"Bonjour, je voudrais connaitre le nombre d\'actions qui me sont attribuées","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","WALKER, ANDREW, 79289358222"
2019021119475811,1772983.0,550143.0,2023-09-13 00:00:00,47.0,Consultation du nombre d’actions,Non Résolu,Quel est le nombre d'actions que je possède dans mon compte,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","BAILEY, MICHAEL, 26402346458"
2019021119476458,4578440.0,457814.0,2023-04-17 00:00:00,182.0,Consultation du nombre d’actions,Non Résolu,"bonjour,  je suis  un  investisseur en bourse,  je  souhaite  obtenir le nombre d’actions que j’ai auprès de ma compagnie","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Katie Powers, 70512664660"
2019021119476506,5289748.0,180532.0,2023-09-06 00:00:00,230.0,Consultation du nombre d’actions,Non Résolu,"salut, est ce que je peux connaitre le nombre d’actions que je possède","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Dale Williams, 53034294612"
1454084,22452222.0,620205.0,2022-12-19 15:23:01,151.0,Consultation du nombre d’actions,Résolu,"bonjour madame, je souhaite avoir la consultation de mon nombre d’actions, merci","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Mohamed, Aymen, 21505306419"
2019021119476854,9449558.0,289054.0,2023-10-14 00:00:00,421.0,Consultation du nombre d’actions,Résolu,Je voudrais aller chercher mes actions,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Cynthia Richards, 88611576773"
2019021119473887,2960524.0,209070.0,2023-08-16 00:00:00,599.0,Consultation du nombre d’actions,Résolu,Comment ca marche pour le nombre d'actions,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","GRIMES, JASON, 52380468744"
1111738,10000030.0,664065.0,2022-11-09 09:49:23,430.0,Consultation du nombre d’actions,Résolu,Bonjour<br>Est-ce que vous pouvez me dire le nombre d'actions que j'ai ?<br>Merci !,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","BROWN, KELLY, 95667823726"
2019021119476043,3984539.0,401254.0,2023-04-17 00:00:00,488.0,Consultation du nombre d’actions,Résolu,Bonjour madame j'aurais l'interet de savoir le nombre d'actions que j'ai dans ma carte bancaire,"Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","Joshua West, 67468287952"
2019021119473514,9922039.0,196452.0,2023-02-28 00:00:00,120.0,Consultation du nombre d’actions,Résolu,"bonjour, je voudrais savoir le nombre d’actions que j’ai","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","WILSON, KENNETH, 42640406792"
2019021119476863,5827711.0,539683.0,2023-09-13 00:00:00,47.0,Consultation du nombre d’actions,Résolu,"Bonjour, je suis un client d'investissement et je voudrais savoir quel est le nombre d'actions que j'ai","Bonjour, vous souhaitez consulter le nombre d’actions. Pour cela, nous avons besoin de votre numéro de compte.","James Bell, 29004880339"
